run,iteration,timestamp,archive_len,sparseness,total_seeds,covered_seeds,final seeds,members_dist_min,members_dist_max,members_dist_avg,members_dist_std,radius_ref_out,radius_ref_in,diameter_out,diameter_in,iteration
1646654998,10,0:00:02.057623,0,0,100,0,0,None,None,None,None,None,None,None,None,None,None,10
1646654998,20,0:00:03.124074,0,0,100,0,0,None,None,None,None,None,None,None,None,None,None,20
1646654998,30,0:00:04.186619,0,0,100,0,0,None,None,None,None,None,None,None,None,None,None,30
1646654998,40,0:00:05.239895,0,0,100,0,0,None,None,None,None,None,None,None,None,None,None,40
1646654998,50,0:00:06.324435,0,0,100,0,0,None,None,None,None,None,None,None,None,None,None,50
1646654998,60,0:00:07.437700,0,0,100,0,0,None,None,None,None,None,None,None,None,None,None,60
1646654998,70,0:00:08.898666,1,0,100,1,1,0.42421877,0.42421877,0.42421877,0.0,9.127619,9.067044,None,None,0.0,0.0,70
1646654998,80,0:00:10.486154,1,0,100,1,1,0.3876605,0.3876605,0.3876605,0.0,9.115102,9.045728,None,None,0.0,0.0,80
1646654998,90,0:00:12.100223,1,0,100,1,1,0.3876605,0.3876605,0.3876605,0.0,9.115102,9.045728,None,None,0.0,0.0,90
1646654998,100,0:00:13.642607,1,0,100,1,1,0.3876605,0.3876605,0.3876605,0.0,9.115102,9.045728,None,None,0.0,0.0,100
1646654998,110,0:00:15.122168,2,11.18453311920166,100,2,2,0.29679826,1.9773924,1.1370953,0.8402971,10.2235775,10.074352,None,None,11.184533,11.068285,110
1646654998,120,0:00:16.764486,2,11.18453311920166,100,2,2,0.29679826,1.9773924,1.1370953,0.8402971,10.2235775,10.074352,None,None,11.184533,11.068285,120
1646654998,130,0:00:18.359286,2,11.178604125976562,100,2,2,0.29679826,1.9707355,1.1337669,0.83696866,10.220322,10.076878,None,None,11.178604,11.072284,130
1646654998,140,0:00:19.927937,2,11.178604125976562,100,2,2,0.29679826,1.9707355,1.1337669,0.83696866,10.220322,10.076878,None,None,11.178604,11.072284,140
1646654998,150,0:00:21.457852,2,11.124151229858398,100,2,2,0.27019012,0.29679826,0.28349417,0.01330407,10.172102,10.141947,None,None,11.124151,11.115001,150
1646654998,160,0:00:23.220712,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,160
1646654998,170,0:00:24.813074,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,170
1646654998,180,0:00:26.418970,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,180
1646654998,190,0:00:28.131694,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,190
1646654998,200,0:00:29.771572,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,200
1646654998,210,0:00:31.349197,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,210
1646654998,220,0:00:33.027664,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,220
1646654998,230,0:00:34.950912,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,230
1646654998,240,0:00:36.713655,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,240
1646654998,250,0:00:38.280596,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,250
1646654998,260,0:00:39.896297,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,260
1646654998,270,0:00:41.599823,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,270
1646654998,280,0:00:43.268535,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,280
1646654998,290,0:00:44.863346,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,290
1646654998,300,0:00:46.496937,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,300
1646654998,310,0:00:48.132910,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,310
1646654998,320,0:00:49.726004,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,320
1646654998,330,0:00:51.346296,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,330
1646654998,340,0:00:52.995472,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,340
1646654998,350,0:00:54.598327,3,11.442859331766764,100,3,3,0.27019012,1.0769973,0.5479952,0.3742186,10.667012,10.69424,None,None,11.643574,11.705326,350
